word,N,freq,sentiment
lowest,8,7.22E-05,sadness
lucky,8,7.22E-05,joy
lucky,8,7.22E-05,positive
lucky,8,7.22E-05,surprise
malaria,8,7.22E-05,disgust
malaria,8,7.22E-05,fear
malaria,8,7.22E-05,negative
malaria,8,7.22E-05,sadness
medal,8,7.22E-05,anticipation
medal,8,7.22E-05,joy
medal,8,7.22E-05,positive
medal,8,7.22E-05,surprise
medal,8,7.22E-05,trust
mess,8,7.22E-05,disgust
mess,8,7.22E-05,negative
mistake,8,7.22E-05,negative
mistake,8,7.22E-05,sadness
motion,8,7.22E-05,anticipation
mountain,8,7.22E-05,anticipation
mystery,8,7.22E-05,anticipation
mystery,8,7.22E-05,surprise
possession,8,7.22E-05,anger
possession,8,7.22E-05,disgust
possession,8,7.22E-05,fear
possession,8,7.22E-05,negative
prank,8,7.22E-05,negative
prank,8,7.22E-05,surprise
prevention,8,7.22E-05,anticipation
prevention,8,7.22E-05,positive
princess,8,7.22E-05,positive
professional,8,7.22E-05,positive
professional,8,7.22E-05,trust
providing,8,7.22E-05,anticipation
providing,8,7.22E-05,joy
providing,8,7.22E-05,positive
providing,8,7.22E-05,trust
punished,8,7.22E-05,anger
punished,8,7.22E-05,anticipation
punished,8,7.22E-05,disgust
punished,8,7.22E-05,fear
punished,8,7.22E-05,negative
punished,8,7.22E-05,sadness
rejects,8,7.22E-05,anger
rejects,8,7.22E-05,fear
rejects,8,7.22E-05,negative
rejects,8,7.22E-05,sadness
relative,8,7.22E-05,trust
rescue,8,7.22E-05,anticipation
rescue,8,7.22E-05,joy
rescue,8,7.22E-05,positive
rescue,8,7.22E-05,surprise
rescue,8,7.22E-05,trust
retirement,8,7.22E-05,anticipation
retirement,8,7.22E-05,fear
retirement,8,7.22E-05,joy
retirement,8,7.22E-05,negative
retirement,8,7.22E-05,positive
retirement,8,7.22E-05,sadness
retirement,8,7.22E-05,trust
rule,8,7.22E-05,fear
rule,8,7.22E-05,trust
score,8,7.22E-05,anticipation
score,8,7.22E-05,joy
score,8,7.22E-05,positive
score,8,7.22E-05,surprise
sky,8,7.22E-05,positive
slave,8,7.22E-05,anger
slave,8,7.22E-05,fear
slave,8,7.22E-05,negative
slave,8,7.22E-05,sadness
soil,8,7.22E-05,disgust
soil,8,7.22E-05,negative
solid,8,7.22E-05,positive
solution,8,7.22E-05,positive
stable,8,7.22E-05,positive
stable,8,7.22E-05,trust
storm,8,7.22E-05,anger
storm,8,7.22E-05,negative
subpoena,8,7.22E-05,negative
suffer,8,7.22E-05,negative
supporting,8,7.22E-05,positive
supporting,8,7.22E-05,trust
talent,8,7.22E-05,positive
tomorrow,8,7.22E-05,anticipation
tumor,8,7.22E-05,fear
tumor,8,7.22E-05,negative
widespread,8,7.22E-05,positive
worried,8,7.22E-05,negative
worried,8,7.22E-05,sadness
worry,8,7.22E-05,anticipation
worry,8,7.22E-05,fear
worry,8,7.22E-05,negative
worry,8,7.22E-05,sadness
achieve,7,6.31E-05,joy
achieve,7,6.31E-05,positive
achieve,7,6.31E-05,trust
ass,7,6.31E-05,negative
assets,7,6.31E-05,positive
associate,7,6.31E-05,positive
associate,7,6.31E-05,trust
beneficial,7,6.31E-05,positive
captain,7,6.31E-05,positive
choice,7,6.31E-05,positive
clearance,7,6.31E-05,positive
clearance,7,6.31E-05,trust
collusion,7,6.31E-05,anger
collusion,7,6.31E-05,disgust
collusion,7,6.31E-05,fear
collusion,7,6.31E-05,negative
collusion,7,6.31E-05,sadness
complaint,7,6.31E-05,anger
complaint,7,6.31E-05,negative
conflict,7,6.31E-05,anger
conflict,7,6.31E-05,fear
conflict,7,6.31E-05,negative
conflict,7,6.31E-05,sadness
congressman,7,6.31E-05,trust
copy,7,6.31E-05,negative
core,7,6.31E-05,positive
crack,7,6.31E-05,negative
cry,7,6.31E-05,negative
cry,7,6.31E-05,sadness
defy,7,6.31E-05,anger
defy,7,6.31E-05,fear
defy,7,6.31E-05,negative
defy,7,6.31E-05,sadness
defy,7,6.31E-05,surprise
demand,7,6.31E-05,anger
demand,7,6.31E-05,negative
detect,7,6.31E-05,positive
dolphin,7,6.31E-05,joy
dolphin,7,6.31E-05,positive
dolphin,7,6.31E-05,surprise
dolphin,7,6.31E-05,trust
dumb,7,6.31E-05,negative
economy,7,6.31E-05,trust
endangered,7,6.31E-05,fear
endangered,7,6.31E-05,negative
engaged,7,6.31E-05,anticipation
engaged,7,6.31E-05,joy
engaged,7,6.31E-05,positive
engaged,7,6.31E-05,trust
entertainment,7,6.31E-05,anticipation
entertainment,7,6.31E-05,joy
entertainment,7,6.31E-05,positive
entertainment,7,6.31E-05,surprise
entertainment,7,6.31E-05,trust
ethics,7,6.31E-05,positive
excited,7,6.31E-05,anticipation
excited,7,6.31E-05,joy
excited,7,6.31E-05,positive
excited,7,6.31E-05,surprise
excited,7,6.31E-05,trust
explosive,7,6.31E-05,anger
explosive,7,6.31E-05,anticipation
explosive,7,6.31E-05,fear
explosive,7,6.31E-05,negative
explosive,7,6.31E-05,surprise
failing,7,6.31E-05,anger
failing,7,6.31E-05,anticipation
failing,7,6.31E-05,fear
failing,7,6.31E-05,negative
failing,7,6.31E-05,sadness
fair,7,6.31E-05,positive
fellow,7,6.31E-05,positive
fellow,7,6.31E-05,trust
fixed,7,6.31E-05,trust
flood,7,6.31E-05,fear
frank,7,6.31E-05,positive
frank,7,6.31E-05,trust
grant,7,6.31E-05,anticipation
grant,7,6.31E-05,joy
grant,7,6.31E-05,positive
grant,7,6.31E-05,trust
hidden,7,6.31E-05,negative
hungry,7,6.31E-05,anticipation
hungry,7,6.31E-05,negative
illicit,7,6.31E-05,anger
illicit,7,6.31E-05,disgust
illicit,7,6.31E-05,fear
illicit,7,6.31E-05,negative
instructions,7,6.31E-05,anticipation
instructions,7,6.31E-05,trust
interference,7,6.31E-05,negative
leak,7,6.31E-05,negative
management,7,6.31E-05,positive
management,7,6.31E-05,trust
marvel,7,6.31E-05,positive
marvel,7,6.31E-05,surprise
missile,7,6.31E-05,fear
mobile,7,6.31E-05,anticipation
mocking,7,6.31E-05,anger
mocking,7,6.31E-05,disgust
mocking,7,6.31E-05,negative
mocking,7,6.31E-05,sadness
musical,7,6.31E-05,anger
musical,7,6.31E-05,anticipation
musical,7,6.31E-05,joy
musical,7,6.31E-05,positive
musical,7,6.31E-05,sadness
musical,7,6.31E-05,surprise
musical,7,6.31E-05,trust
nicotine,7,6.31E-05,disgust
nicotine,7,6.31E-05,negative
pacific,7,6.31E-05,positive
parade,7,6.31E-05,anticipation
parade,7,6.31E-05,fear
parade,7,6.31E-05,joy
parade,7,6.31E-05,negative
parade,7,6.31E-05,positive
parade,7,6.31E-05,surprise
pardon,7,6.31E-05,positive
pharmaceutical,7,6.31E-05,positive
physics,7,6.31E-05,positive
planning,7,6.31E-05,anticipation
planning,7,6.31E-05,positive
planning,7,6.31E-05,trust
pool,7,6.31E-05,positive
poorly,7,6.31E-05,negative
pop,7,6.31E-05,negative
pop,7,6.31E-05,surprise
pound,7,6.31E-05,anger
pound,7,6.31E-05,negative
prefer,7,6.31E-05,positive
prefer,7,6.31E-05,trust
prepared,7,6.31E-05,anticipation
prepared,7,6.31E-05,positive
prepared,7,6.31E-05,trust
quiet,7,6.31E-05,positive
quiet,7,6.31E-05,sadness
react,7,6.31E-05,anger
react,7,6.31E-05,fear
resident,7,6.31E-05,positive
rocket,7,6.31E-05,anger
row,7,6.31E-05,anger
row,7,6.31E-05,negative
serial,7,6.31E-05,anticipation
sheriff,7,6.31E-05,trust
shopping,7,6.31E-05,anticipation
shopping,7,6.31E-05,joy
shopping,7,6.31E-05,positive
shopping,7,6.31E-05,surprise
shopping,7,6.31E-05,trust
statue,7,6.31E-05,positive
stealing,7,6.31E-05,disgust
stealing,7,6.31E-05,fear
stealing,7,6.31E-05,negative
stolen,7,6.31E-05,anger
stolen,7,6.31E-05,negative
surprise,7,6.31E-05,fear
surprise,7,6.31E-05,joy
surprise,7,6.31E-05,positive
surprise,7,6.31E-05,surprise
tackle,7,6.31E-05,anger
tackle,7,6.31E-05,surprise
title,7,6.31E-05,positive
title,7,6.31E-05,trust
toilet,7,6.31E-05,disgust
toilet,7,6.31E-05,negative
trip,7,6.31E-05,surprise
ugly,7,6.31E-05,disgust
ugly,7,6.31E-05,negative
veteran,7,6.31E-05,positive
veteran,7,6.31E-05,trust
warn,7,6.31E-05,anticipation
warn,7,6.31E-05,fear
warn,7,6.31E-05,negative
warn,7,6.31E-05,surprise
warn,7,6.31E-05,trust
winner,7,6.31E-05,anticipation
winner,7,6.31E-05,joy
winner,7,6.31E-05,positive
winner,7,6.31E-05,surprise
wound,7,6.31E-05,anger
wound,7,6.31E-05,fear
wound,7,6.31E-05,negative
wound,7,6.31E-05,sadness
accord,6,5.41E-05,positive
accord,6,5.41E-05,trust
adapt,6,5.41E-05,positive
anger,6,5.41E-05,anger
anger,6,5.41E-05,negative
animated,6,5.41E-05,joy
animated,6,5.41E-05,positive
argument,6,5.41E-05,anger
argument,6,5.41E-05,negative
art,6,5.41E-05,anticipation
art,6,5.41E-05,joy
art,6,5.41E-05,positive
art,6,5.41E-05,sadness
art,6,5.41E-05,surprise
asshole,6,5.41E-05,anger
asshole,6,5.41E-05,disgust
asshole,6,5.41E-05,negative
attacking,6,5.41E-05,anger
attacking,6,5.41E-05,disgust
attacking,6,5.41E-05,fear
attacking,6,5.41E-05,negative
attacking,6,5.41E-05,sadness
attacking,6,5.41E-05,surprise
autopsy,6,5.41E-05,disgust
autopsy,6,5.41E-05,fear
autopsy,6,5.41E-05,negative
autopsy,6,5.41E-05,sadness
breach,6,5.41E-05,negative
bride,6,5.41E-05,anticipation
bride,6,5.41E-05,joy
bride,6,5.41E-05,positive
bride,6,5.41E-05,trust
buddy,6,5.41E-05,anticipation
buddy,6,5.41E-05,joy
buddy,6,5.41E-05,positive
buddy,6,5.41E-05,trust
cable,6,5.41E-05,surprise
calm,6,5.41E-05,positive
catch,6,5.41E-05,surprise
charitable,6,5.41E-05,anticipation
charitable,6,5.41E-05,joy
charitable,6,5.41E-05,positive
charitable,6,5.41E-05,trust
clock,6,5.41E-05,anticipation
coach,6,5.41E-05,trust
coast,6,5.41E-05,positive
coma,6,5.41E-05,fear
coma,6,5.41E-05,negative
coma,6,5.41E-05,sadness
communication,6,5.41E-05,trust
concerned,6,5.41E-05,fear
concerned,6,5.41E-05,sadness
constitutional,6,5.41E-05,positive
constitutional,6,5.41E-05,trust
convince,6,5.41E-05,anticipation
convince,6,5.41E-05,positive
convince,6,5.41E-05,trust
credited,6,5.41E-05,positive
criticism,6,5.41E-05,anger
criticism,6,5.41E-05,negative
criticism,6,5.41E-05,sadness
dame,6,5.41E-05,anger
dame,6,5.41E-05,disgust
dame,6,5.41E-05,positive
dame,6,5.41E-05,trust
dance,6,5.41E-05,joy
dance,6,5.41E-05,positive
dance,6,5.41E-05,trust
danger,6,5.41E-05,fear
danger,6,5.41E-05,negative
danger,6,5.41E-05,sadness
delayed,6,5.41E-05,negative
deprivation,6,5.41E-05,anger
deprivation,6,5.41E-05,disgust
deprivation,6,5.41E-05,fear
deprivation,6,5.41E-05,negative
deprivation,6,5.41E-05,sadness
desert,6,5.41E-05,anger
desert,6,5.41E-05,disgust
desert,6,5.41E-05,fear
desert,6,5.41E-05,negative
desert,6,5.41E-05,sadness
detection,6,5.41E-05,positive
disgusting,6,5.41E-05,anger
disgusting,6,5.41E-05,disgust
disgusting,6,5.41E-05,fear
disgusting,6,5.41E-05,negative
distress,6,5.41E-05,anger
distress,6,5.41E-05,disgust
distress,6,5.41E-05,fear
distress,6,5.41E-05,negative
distress,6,5.41E-05,sadness
distress,6,5.41E-05,surprise
donation,6,5.41E-05,positive
ease,6,5.41E-05,positive
elect,6,5.41E-05,positive
elect,6,5.41E-05,trust
endless,6,5.41E-05,anger
endless,6,5.41E-05,fear
endless,6,5.41E-05,joy
endless,6,5.41E-05,negative
endless,6,5.41E-05,positive
endless,6,5.41E-05,sadness
endless,6,5.41E-05,trust
enemy,6,5.41E-05,anger
enemy,6,5.41E-05,disgust
enemy,6,5.41E-05,fear
enemy,6,5.41E-05,negative
esteem,6,5.41E-05,joy
esteem,6,5.41E-05,positive
esteem,6,5.41E-05,sadness
esteem,6,5.41E-05,trust
fatal,6,5.41E-05,anger
fatal,6,5.41E-05,fear
fatal,6,5.41E-05,negative
fatal,6,5.41E-05,sadness
feature,6,5.41E-05,positive
gap,6,5.41E-05,negative
garbage,6,5.41E-05,disgust
garbage,6,5.41E-05,negative
goods,6,5.41E-05,positive
gorilla,6,5.41E-05,negative
healing,6,5.41E-05,anticipation
healing,6,5.41E-05,joy
healing,6,5.41E-05,positive
healing,6,5.41E-05,trust
horrible,6,5.41E-05,anger
horrible,6,5.41E-05,disgust
horrible,6,5.41E-05,fear
horrible,6,5.41E-05,negative
hunter,6,5.41E-05,anticipation
hunter,6,5.41E-05,fear
hunter,6,5.41E-05,negative
hunter,6,5.41E-05,sadness
immigrant,6,5.41E-05,fear
immortal,6,5.41E-05,positive
independence,6,5.41E-05,anticipation
independence,6,5.41E-05,joy
independence,6,5.41E-05,positive
independence,6,5.41E-05,surprise
independence,6,5.41E-05,trust
insane,6,5.41E-05,anger
insane,6,5.41E-05,fear
insane,6,5.41E-05,negative
intended,6,5.41E-05,anticipation
intended,6,5.41E-05,positive
label,6,5.41E-05,trust
laden,6,5.41E-05,negative
laser,6,5.41E-05,positive
laser,6,5.41E-05,trust
laughter,6,5.41E-05,anticipation
laughter,6,5.41E-05,joy
laughter,6,5.41E-05,positive
laughter,6,5.41E-05,surprise
lazy,6,5.41E-05,negative
lethal,6,5.41E-05,disgust
lethal,6,5.41E-05,fear
lethal,6,5.41E-05,negative
lethal,6,5.41E-05,sadness
limited,6,5.41E-05,anger
limited,6,5.41E-05,negative
limited,6,5.41E-05,sadness
loot,6,5.41E-05,negative
loving,6,5.41E-05,joy
loving,6,5.41E-05,positive
loving,6,5.41E-05,trust
mar,6,5.41E-05,negative
master,6,5.41E-05,positive
mate,6,5.41E-05,positive
mate,6,5.41E-05,trust
mindfulness,6,5.41E-05,positive
misconduct,6,5.41E-05,disgust
misconduct,6,5.41E-05,negative
moderate,6,5.41E-05,positive
mosque,6,5.41E-05,anger
nap,6,5.41E-05,joy
nap,6,5.41E-05,positive
nerve,6,5.41E-05,positive
oath,6,5.41E-05,positive
oath,6,5.41E-05,trust
offensive,6,5.41E-05,anger
offensive,6,5.41E-05,disgust
offensive,6,5.41E-05,negative
operation,6,5.41E-05,fear
operation,6,5.41E-05,trust
opposed,6,5.41E-05,anger
opposed,6,5.41E-05,fear
opposed,6,5.41E-05,negative
passenger,6,5.41E-05,anticipation
patrol,6,5.41E-05,trust
payment,6,5.41E-05,negative
permission,6,5.41E-05,positive
pill,6,5.41E-05,positive
pill,6,5.41E-05,trust
pirate,6,5.41E-05,anger
pirate,6,5.41E-05,negative
poverty,6,5.41E-05,anger
poverty,6,5.41E-05,disgust
poverty,6,5.41E-05,fear
poverty,6,5.41E-05,negative
poverty,6,5.41E-05,sadness
presence,6,5.41E-05,positive
prey,6,5.41E-05,fear
prey,6,5.41E-05,negative
productive,6,5.41E-05,positive
promise,6,5.41E-05,joy
promise,6,5.41E-05,positive
promise,6,5.41E-05,trust
proud,6,5.41E-05,anticipation
proud,6,5.41E-05,joy
proud,6,5.41E-05,positive
proud,6,5.41E-05,trust
raid,6,5.41E-05,anger
raid,6,5.41E-05,fear
raid,6,5.41E-05,negative
raid,6,5.41E-05,surprise
resigned,6,5.41E-05,negative
resigned,6,5.41E-05,sadness
restoring,6,5.41E-05,positive
reward,6,5.41E-05,anticipation
reward,6,5.41E-05,joy
reward,6,5.41E-05,positive
reward,6,5.41E-05,surprise
reward,6,5.41E-05,trust
ruined,6,5.41E-05,anger
ruined,6,5.41E-05,disgust
ruined,6,5.41E-05,fear
ruined,6,5.41E-05,negative
ruined,6,5.41E-05,sadness
scheme,6,5.41E-05,negative
schizophrenia,6,5.41E-05,anger
schizophrenia,6,5.41E-05,disgust
schizophrenia,6,5.41E-05,fear
schizophrenia,6,5.41E-05,negative
schizophrenia,6,5.41E-05,sadness
scream,6,5.41E-05,anger
scream,6,5.41E-05,disgust
scream,6,5.41E-05,fear
scream,6,5.41E-05,negative
scream,6,5.41E-05,surprise
shortly,6,5.41E-05,anticipation
smash,6,5.41E-05,anger
smash,6,5.41E-05,fear
smash,6,5.41E-05,negative
soup,6,5.41E-05,positive
stroke,6,5.41E-05,fear
stroke,6,5.41E-05,negative
stroke,6,5.41E-05,sadness
strongly,6,5.41E-05,positive
structural,6,5.41E-05,trust
struggle,6,5.41E-05,anger
struggle,6,5.41E-05,fear
struggle,6,5.41E-05,negative
struggle,6,5.41E-05,sadness
substance,6,5.41E-05,positive
surge,6,5.41E-05,surprise
surprisingly,6,5.41E-05,anticipation
surprisingly,6,5.41E-05,surprise
surveillance,6,5.41E-05,fear
sweet,6,5.41E-05,anticipation
sweet,6,5.41E-05,joy
sweet,6,5.41E-05,positive
sweet,6,5.41E-05,surprise
sweet,6,5.41E-05,trust
task,6,5.41E-05,positive
terrorist,6,5.41E-05,anger
terrorist,6,5.41E-05,disgust
terrorist,6,5.41E-05,fear
terrorist,6,5.41E-05,negative
terrorist,6,5.41E-05,sadness
terrorist,6,5.41E-05,surprise
torture,6,5.41E-05,anger
torture,6,5.41E-05,anticipation
torture,6,5.41E-05,disgust
torture,6,5.41E-05,fear
torture,6,5.41E-05,negative
torture,6,5.41E-05,sadness
traditional,6,5.41E-05,positive
transcript,6,5.41E-05,trust
tribe,6,5.41E-05,trust
ultimately,6,5.41E-05,anticipation
ultimately,6,5.41E-05,positive
uncomfortable,6,5.41E-05,negative
unconscious,6,5.41E-05,negative
unhealthy,6,5.41E-05,disgust
unhealthy,6,5.41E-05,fear
unhealthy,6,5.41E-05,negative
unhealthy,6,5.41E-05,sadness
usual,6,5.41E-05,positive
usual,6,5.41E-05,trust
verge,6,5.41E-05,anticipation
verge,6,5.41E-05,fear
verge,6,5.41E-05,negative
vice,6,5.41E-05,negative
victory,6,5.41E-05,anticipation
victory,6,5.41E-05,joy
victory,6,5.41E-05,positive
victory,6,5.41E-05,trust
wizard,6,5.41E-05,anticipation
wizard,6,5.41E-05,positive
wizard,6,5.41E-05,surprise
worthy,6,5.41E-05,positive
worthy,6,5.41E-05,trust
writer,6,5.41E-05,positive
abandoned,5,4.51E-05,anger
abandoned,5,4.51E-05,fear
abandoned,5,4.51E-05,negative
abandoned,5,4.51E-05,sadness
acceptance,5,4.51E-05,positive
accuser,5,4.51E-05,anger
accuser,5,4.51E-05,fear
accuser,5,4.51E-05,negative
accusing,5,4.51E-05,anger
accusing,5,4.51E-05,fear
accusing,5,4.51E-05,negative
addresses,5,4.51E-05,anticipation
addresses,5,4.51E-05,positive
affection,5,4.51E-05,joy
affection,5,4.51E-05,positive
affection,5,4.51E-05,trust
apology,5,4.51E-05,positive
argue,5,4.51E-05,anger
argue,5,4.51E-05,negative
atom,5,4.51E-05,positive
automatic,5,4.51E-05,trust
bankrupt,5,4.51E-05,fear
bankrupt,5,4.51E-05,negative
bankrupt,5,4.51E-05,sadness
barrier,5,4.51E-05,anger
barrier,5,4.51E-05,negative
base,5,4.51E-05,trust
bath,5,4.51E-05,positive
belt,5,4.51E-05,anger
belt,5,4.51E-05,fear
belt,5,4.51E-05,negative
beverage,5,4.51E-05,positive
breakdown,5,4.51E-05,negative
breakfast,5,4.51E-05,positive
bug,5,4.51E-05,disgust
bug,5,4.51E-05,fear
bug,5,4.51E-05,negative
bury,5,4.51E-05,sadness
cap,5,4.51E-05,anticipation
cap,5,4.51E-05,trust
captive,5,4.51E-05,fear
captive,5,4.51E-05,negative
captive,5,4.51E-05,sadness
celebrating,5,4.51E-05,anticipation
celebrating,5,4.51E-05,joy
celebrating,5,4.51E-05,positive
cement,5,4.51E-05,anticipation
cement,5,4.51E-05,trust
communicate,5,4.51E-05,positive
communicate,5,4.51E-05,trust
complain,5,4.51E-05,anger
complain,5,4.51E-05,negative
complain,5,4.51E-05,sadness
consciousness,5,4.51E-05,positive
conservation,5,4.51E-05,anticipation
conservation,5,4.51E-05,positive
conservation,5,4.51E-05,trust
controversy,5,4.51E-05,negative
crystal,5,4.51E-05,positive
cute,5,4.51E-05,positive
default,5,4.51E-05,disgust
default,5,4.51E-05,fear
default,5,4.51E-05,negative
default,5,4.51E-05,sadness
deputy,5,4.51E-05,trust
deserve,5,4.51E-05,anger
deserve,5,4.51E-05,anticipation
deserve,5,4.51E-05,positive
deserve,5,4.51E-05,trust
determined,5,4.51E-05,positive
diamond,5,4.51E-05,joy
diamond,5,4.51E-05,positive
dietary,5,4.51E-05,anticipation
dietary,5,4.51E-05,positive
difficulties,5,4.51E-05,negative
difficulties,5,4.51E-05,sadness
disappear,5,4.51E-05,fear
dislike,5,4.51E-05,anger
dislike,5,4.51E-05,disgust
dislike,5,4.51E-05,negative
draft,5,4.51E-05,anticipation
dull,5,4.51E-05,negative
dull,5,4.51E-05,sadness
educated,5,4.51E-05,positive
elite,5,4.51E-05,anticipation
elite,5,4.51E-05,joy
elite,5,4.51E-05,positive
elite,5,4.51E-05,trust
epilepsy,5,4.51E-05,negative
error,5,4.51E-05,negative
error,5,4.51E-05,sadness
eventual,5,4.51E-05,anticipation
fee,5,4.51E-05,anger
fee,5,4.51E-05,negative
felony,5,4.51E-05,negative
festival,5,4.51E-05,anticipation
festival,5,4.51E-05,joy
festival,5,4.51E-05,positive
festival,5,4.51E-05,surprise
fever,5,4.51E-05,fear
flow,5,4.51E-05,positive
formula,5,4.51E-05,positive
formula,5,4.51E-05,trust
friendly,5,4.51E-05,anticipation
friendly,5,4.51E-05,joy
friendly,5,4.51E-05,positive
friendly,5,4.51E-05,trust
gambling,5,4.51E-05,anticipation
gambling,5,4.51E-05,negative
gambling,5,4.51E-05,surprise
genuine,5,4.51E-05,positive
genuine,5,4.51E-05,trust
grandmother,5,4.51E-05,positive
guard,5,4.51E-05,fear
guard,5,4.51E-05,positive
guard,5,4.51E-05,trust
guess,5,4.51E-05,surprise
habitat,5,4.51E-05,positive
happiness,5,4.51E-05,anticipation
happiness,5,4.51E-05,joy
happiness,5,4.51E-05,positive
heavily,5,4.51E-05,negative
hilarious,5,4.51E-05,joy
hilarious,5,4.51E-05,positive
hilarious,5,4.51E-05,surprise
hire,5,4.51E-05,anticipation
hire,5,4.51E-05,joy
hire,5,4.51E-05,positive
hire,5,4.51E-05,trust
hobby,5,4.51E-05,joy
hobby,5,4.51E-05,positive
homework,5,4.51E-05,fear
homosexuality,5,4.51E-05,negative
hooked,5,4.51E-05,negative
horror,5,4.51E-05,anger
horror,5,4.51E-05,disgust
horror,5,4.51E-05,fear
horror,5,4.51E-05,negative
horror,5,4.51E-05,sadness
horror,5,4.51E-05,surprise
hostile,5,4.51E-05,anger
hostile,5,4.51E-05,disgust
hostile,5,4.51E-05,fear
hostile,5,4.51E-05,negative
hurting,5,4.51E-05,anger
hurting,5,4.51E-05,fear
hurting,5,4.51E-05,negative
hurting,5,4.51E-05,sadness
immortality,5,4.51E-05,anticipation
impossible,5,4.51E-05,negative
impossible,5,4.51E-05,sadness
incident,5,4.51E-05,surprise
include,5,4.51E-05,positive
infectious,5,4.51E-05,disgust
infectious,5,4.51E-05,fear
infectious,5,4.51E-05,negative
infectious,5,4.51E-05,sadness
inflammation,5,4.51E-05,negative
injection,5,4.51E-05,fear
innocent,5,4.51E-05,positive
innocent,5,4.51E-05,trust
institute,5,4.51E-05,trust
insult,5,4.51E-05,anger
insult,5,4.51E-05,disgust
insult,5,4.51E-05,negative
insult,5,4.51E-05,sadness
insult,5,4.51E-05,surprise
intelligent,5,4.51E-05,positive
intelligent,5,4.51E-05,trust
kick,5,4.51E-05,anger
kick,5,4.51E-05,negative
lick,5,4.51E-05,disgust
lick,5,4.51E-05,negative
liking,5,4.51E-05,joy
liking,5,4.51E-05,positive
liking,5,4.51E-05,trust
litter,5,4.51E-05,negative
loneliness,5,4.51E-05,fear
loneliness,5,4.51E-05,negative
loneliness,5,4.51E-05,sadness
lonely,5,4.51E-05,anger
lonely,5,4.51E-05,disgust
lonely,5,4.51E-05,fear
lonely,5,4.51E-05,negative
lonely,5,4.51E-05,sadness
luxury,5,4.51E-05,joy
luxury,5,4.51E-05,positive
massacre,5,4.51E-05,anger
massacre,5,4.51E-05,disgust
massacre,5,4.51E-05,fear
massacre,5,4.51E-05,negative
massacre,5,4.51E-05,sadness
misleading,5,4.51E-05,anger
misleading,5,4.51E-05,disgust
misleading,5,4.51E-05,negative
monk,5,4.51E-05,positive
monk,5,4.51E-05,trust
neighbor,5,4.51E-05,anticipation
neighbor,5,4.51E-05,positive
neighbor,5,4.51E-05,trust
obese,5,4.51E-05,disgust
obese,5,4.51E-05,negative
organic,5,4.51E-05,positive
ownership,5,4.51E-05,positive
parasite,5,4.51E-05,disgust
parasite,5,4.51E-05,fear
parasite,5,4.51E-05,negative
physicist,5,4.51E-05,trust
pigeon,5,4.51E-05,negative
plea,5,4.51E-05,anticipation
plea,5,4.51E-05,fear
plea,5,4.51E-05,negative
plea,5,4.51E-05,sadness
poaching,5,4.51E-05,anger
poaching,5,4.51E-05,disgust
poaching,5,4.51E-05,fear
poaching,5,4.51E-05,negative
poaching,5,4.51E-05,sadness
polish,5,4.51E-05,positive
pornography,5,4.51E-05,disgust
pornography,5,4.51E-05,negative
preserve,5,4.51E-05,positive
priest,5,4.51E-05,positive
priest,5,4.51E-05,trust
procedure,5,4.51E-05,fear
procedure,5,4.51E-05,positive
procrastination,5,4.51E-05,negative
prohibition,5,4.51E-05,negative
protecting,5,4.51E-05,positive
protecting,5,4.51E-05,trust
proven,5,4.51E-05,trust
punishment,5,4.51E-05,anger
punishment,5,4.51E-05,disgust
punishment,5,4.51E-05,fear
punishment,5,4.51E-05,negative
puppy,5,4.51E-05,anticipation
puppy,5,4.51E-05,positive
puppy,5,4.51E-05,trust
radiation,5,4.51E-05,fear
radiation,5,4.51E-05,negative
ransom,5,4.51E-05,anger
ransom,5,4.51E-05,fear
ransom,5,4.51E-05,negative
regret,5,4.51E-05,negative
regret,5,4.51E-05,sadness
revenge,5,4.51E-05,anger
revenge,5,4.51E-05,anticipation
revenge,5,4.51E-05,fear
revenge,5,4.51E-05,negative
revenge,5,4.51E-05,surprise
ridiculous,5,4.51E-05,anger
ridiculous,5,4.51E-05,disgust
ridiculous,5,4.51E-05,negative
rogue,5,4.51E-05,disgust
rogue,5,4.51E-05,negative
ruin,5,4.51E-05,fear
ruin,5,4.51E-05,negative
ruin,5,4.51E-05,sadness
seals,5,4.51E-05,trust
seize,5,4.51E-05,fear
seize,5,4.51E-05,negative
shed,5,4.51E-05,negative
shelter,5,4.51E-05,positive
shelter,5,4.51E-05,trust
snake,5,4.51E-05,disgust
snake,5,4.51E-05,fear
snake,5,4.51E-05,negative
spoke,5,4.51E-05,negative
staring,5,4.51E-05,negative
suck,5,4.51E-05,negative
sudden,5,4.51E-05,surprise
suffering,5,4.51E-05,disgust
suffering,5,4.51E-05,fear
suffering,5,4.51E-05,negative
suffering,5,4.51E-05,sadness
superior,5,4.51E-05,positive
supported,5,4.51E-05,positive
suspicious,5,4.51E-05,anger
suspicious,5,4.51E-05,anticipation
suspicious,5,4.51E-05,negative
swift,5,4.51E-05,positive
threaten,5,4.51E-05,anger
threaten,5,4.51E-05,anticipation
threaten,5,4.51E-05,fear
threaten,5,4.51E-05,negative
trend,5,4.51E-05,positive
twin,5,4.51E-05,positive
ultimate,5,4.51E-05,anticipation
ultimate,5,4.51E-05,sadness
unacceptable,5,4.51E-05,negative
unacceptable,5,4.51E-05,sadness
unpleasant,5,4.51E-05,disgust
